,title,sonnet_num,line,line_number_global,line_number,neg,neu,pos,compound,Verbs,Nouns,Adverbs,Corpus
1827,Sonnets,131.0,"To say they err I dare not be so bold,",1828.0,7,0.0,0.704,0.296,0.5214,say err dare,,so,err dare bold 
1828,Sonnets,131.0,Although I swear it to myself alone.,1829.0,8,0.444,0.556,0.0,-0.296,swear,,,swear 
1829,Sonnets,131.0,"And to be sure that is not false I swear,",1830.0,9,0.0,0.67,0.33,0.3502,swear,,,sure false swear 
1830,Sonnets,131.0,"A thousand groans, but thinking on thy face,",1831.0,10,0.0,1.0,0.0,0.0,think,face,,thousand groans think thy face 
1831,Sonnets,131.0,"One on another's neck, do witness bear",1832.0,11,0.0,1.0,0.0,0.0,,neck witness bear,,neck witness bear
1832,Sonnets,131.0,Thy black is fairest in my judgment's place.,1833.0,12,0.0,1.0,0.0,0.0,,black judgment place,,Thy black fair judgment place 
1833,Sonnets,131.0,"In nothing art thou black save in thy deeds,",1834.0,13,0.0,0.714,0.286,0.4939,save,art deed,,art thou black save thy deed 
1834,Sonnets,131.0,And thence this slander as I think proceeds.,1835.0,14,0.0,1.0,0.0,0.0,thence think,slander proceed,,slander think proceed 
1835,Sonnets,132.0,"Thine eyes I love, and they as pitying me,",1836.0,1,0.19,0.476,0.333,0.4215,love pity,eye,,thine eye love pity 
1836,Sonnets,132.0,"Knowing thy heart torment me with disdain,",1837.0,2,0.341,0.659,0.0,-0.4767,know torment,heart disdain,,know thy heart torment disdain 
1837,Sonnets,132.0,"Have put on black, and loving mourners be,",1838.0,3,0.22,0.472,0.307,0.2732,put love,mourner,,black love mourner 
1838,Sonnets,132.0,Looking with pretty ruth upon my pain.,1839.0,4,0.287,0.435,0.278,-0.0258,look,ruth pain,pretty,look pretty ruth pain 
1839,Sonnets,132.0,And truly not the morning sun of heaven,1840.0,5,0.0,0.492,0.508,0.7351,,morning sun,truly,truly morning sun heaven
1840,Sonnets,132.0,"Better becomes the grey cheeks of th' east,",1841.0,6,0.0,0.594,0.406,0.4767,become,cheek east,,well grey cheek th east 
1841,Sonnets,132.0,Nor that full star that ushers in the even,1842.0,7,0.0,1.0,0.0,0.0,usher,star,,star usher
1842,Sonnets,132.0,"Doth half that glory to the sober west,",1843.0,8,0.0,0.667,0.333,0.5423,doth,glory west,,doth half glory sober west 
1843,Sonnets,132.0,As those two mourning eyes become thy face.,1844.0,9,0.293,0.707,0.0,-0.4404,mourn become,eye face,,mourn eye thy face 
1844,Sonnets,132.0,"O, let it then as well beseem thy heart",1845.0,10,0.0,0.792,0.208,0.2732,let beseem,heart,then as well,o let beseem thy heart
1845,Sonnets,132.0,"To mourn for me, since mourning doth thee grace,",1846.0,11,0.393,0.414,0.193,-0.4404,mourn mourn,grace,,mourn mourn doth thee grace 
1846,Sonnets,132.0,And suit thy pity like in every part.,1847.0,12,0.206,0.561,0.234,0.0772,suit,pity part,,suit thy pity like 
1847,Sonnets,132.0,"Then will I swear beauty herself is black,",1848.0,13,0.12,0.5,0.38,0.5574,will swear,beauty,then,swear beauty black 
1848,Sonnets,132.0,And all they foul that thy complexion lack.,1849.0,14,0.247,0.753,0.0,-0.3182,foul,complexion lack,,foul thy complexion lack 
1849,Sonnets,133.0,Beshrew that heart that makes my heart to groan,1850.0,1,0.0,1.0,0.0,0.0,beshrew make groan,heart heart,,beshrew heart make heart groan
1850,Sonnets,133.0,For that deep wound it gives my friend and me;,1851.0,2,0.0,0.738,0.262,0.4939,give,wound friend,,deep wound give friend 
1851,Sonnets,133.0,"Is't not enough to torture me alone,",1852.0,3,0.197,0.493,0.31,0.2837,torture,,,Is t torture 
1852,Sonnets,133.0,But slave to slavery my sweet'st friend must be?,1853.0,4,0.372,0.389,0.239,-0.5267,must,slave slavery sweet'st friend,,slave slavery sweet st friend 
1853,Sonnets,133.0,"Me from myself thy cruel eye hath taken,",1854.0,5,0.352,0.648,0.0,-0.5859,take,eye,,thy cruel eye hath take 
1854,Sonnets,133.0,And my next self thou harder hast engrossed:,1855.0,6,0.0,0.814,0.186,0.1531,engross,self,harder,self thou harder hast engross 
1855,Sonnets,133.0,"Of him, myself, and thee I am forsaken,",1856.0,7,0.0,1.0,0.0,0.0,forsake,,, thee forsake 
1856,Sonnets,133.0,A torment thrice threefold thus to be crossed.,1857.0,8,0.0,1.0,0.0,0.0,cross,torment thrice,thus,torment thrice threefold cross 
1857,Sonnets,133.0,"Prison my heart in thy steel bosom's ward,",1858.0,9,0.32,0.68,0.0,-0.5106,,prison heart steel ward,,prison heart thy steel bosom ward 
1858,Sonnets,133.0,But then my friend's heart let my poor heart bail;,1859.0,10,0.316,0.684,0.0,-0.631,let,friend heart heart bail,then,friend heart let poor heart bail 
1859,Sonnets,133.0,"Whoe'er keeps me, let my heart be his guard,",1860.0,11,0.0,1.0,0.0,0.0,keep let,heart guard,,Whoe er keep let heart guard 
1860,Sonnets,133.0,Thou canst not then use rigor in my jail:,1861.0,12,0.0,1.0,0.0,0.0,use,rigor jail,then,Thou canst use rigor jail 
1861,Sonnets,133.0,"And yet thou wilt, for I being pent in thee,",1862.0,13,0.0,1.0,0.0,0.0,pen,,yet,thou wilt pen thee 
1862,Sonnets,133.0,"Perforce am thine, and all that is in me.",1863.0,14,0.0,1.0,0.0,0.0,,perforce thine,,perforce thine 
1863,Sonnets,134.0,"So now I have confess'd that he is thine,",1864.0,1,0.0,1.0,0.0,0.0,confess'd,,so now,confess d thine 
1864,Sonnets,134.0,"And I myself am mortgag'd to thy will,",1865.0,2,0.0,1.0,0.0,0.0,,mortgag'd will,,mortgag d thy 
1865,Sonnets,134.0,"Myself I'll forfeit, so that other mine",1866.0,3,0.0,1.0,0.0,0.0,will forfeit,mine,,forfeit 
1866,Sonnets,134.0,Thou wilt restore to be my comfort still:,1867.0,4,0.0,0.561,0.439,0.5719,wilt restore,comfort,still,Thou wilt restore comfort 
1867,Sonnets,134.0,"But thou wilt not, nor he will not be free,",1868.0,5,0.283,0.717,0.0,-0.5504,wilt will,,,thou wilt free 
1868,Sonnets,134.0,"For thou art covetous, and he is kind;",1869.0,6,0.0,0.673,0.327,0.5267,,,,thou art covetous kind 
1869,Sonnets,134.0,He learn'd but surety-like to write for me,1870.0,7,0.0,1.0,0.0,0.0,learn'd write,surety,,learn d surety like write
1870,Sonnets,134.0,Under that bond that him as fast doth bind.,1871.0,8,0.0,1.0,0.0,0.0,,bond doth bind,,bond fast doth bind 
1871,Sonnets,134.0,"The statute of thy beauty thou wilt take,",1872.0,9,0.0,0.648,0.352,0.5859,take,statute,,statute thy beauty thou wilt 
1872,Sonnets,134.0,"Thou usurer, that put'st forth all to use,",1873.0,10,0.0,1.0,0.0,0.0,put'st use,usurer,forth,Thou usurer put st forth use 
1873,Sonnets,134.0,"And sue a friend came debtor for my sake,",1874.0,11,0.0,0.686,0.314,0.4939,sue come,friend debtor sake,,sue friend come debtor sake 
1874,Sonnets,134.0,So him I lose through my unkind abuse.,1875.0,12,0.71,0.29,0.0,-0.8683,lose,unkind abuse,,lose unkind abuse 
1875,Sonnets,134.0,"Him have I lost, thou hast both him and me,",1876.0,13,0.223,0.777,0.0,-0.3182,lose,,,lose thou hast 
1876,Sonnets,134.0,"He pays the whole, and yet am I not free.",1877.0,14,0.252,0.748,0.0,-0.4023,pay,whole,yet,pay free 
1877,Sonnets,135.0,"Whoever hath her wish, thou hast thy Will,",1878.0,1,0.0,0.722,0.278,0.4019,hath,wish,,hath wish thou hast thy 
1878,Sonnets,135.0,"And Will to boot, and Will in overplus;",1879.0,2,0.0,1.0,0.0,0.0,Will boot Will,,overplus,boot overplus 
1879,Sonnets,135.0,"More than enough am I that vex thee still,",1880.0,3,0.0,1.0,0.0,0.0,,am,still,vex thee 
1880,Sonnets,135.0,To thy sweet will making addition thus.,1881.0,4,0.0,0.667,0.333,0.4588,thy make,will addition,thus,thy sweet make addition 
1881,Sonnets,135.0,"Wilt thou, whose will is large and spacious,",1882.0,5,0.0,1.0,0.0,0.0,,will,,Wilt thou large spacious 
1882,Sonnets,135.0,Not once vouchsafe to hide my will in thine?,1883.0,6,0.175,0.825,0.0,-0.1779,vouchsafe hide,will thine,once,vouchsafe hide thine 
1883,Sonnets,135.0,"Shall will in others seem right gracious,",1884.0,7,0.0,0.625,0.375,0.5574,Shall will seem,other gracious,right,Shall right gracious 
1884,Sonnets,135.0,And in my will no fair acceptance shine?,1885.0,8,0.176,0.4,0.424,0.4767,,will acceptance shine,,fair acceptance shine 
1885,Sonnets,135.0,"The sea, all water, yet receives rain still,",1886.0,9,0.0,1.0,0.0,0.0,receive,sea water rain,still,sea water receive rain 
1886,Sonnets,135.0,"And in abundance addeth to his store,",1887.0,10,0.0,1.0,0.0,0.0,addeth,abundance store,,abundance addeth store 
1887,Sonnets,135.0,So thou being rich in Will add to thy Will,1888.0,11,0.0,0.7,0.3,0.5945,Will add,thy will,so,thou rich add thy
1888,Sonnets,135.0,One will of mine to make thy large Will more.,1889.0,12,0.0,1.0,0.0,0.0,will make,thy will,more,thy large 
1889,Sonnets,135.0,"Let no unkind, no fair beseechers kill;",1890.0,13,0.731,0.125,0.144,-0.8555,let unkind kill,beseecher,,let unkind fair beseecher kill 
1890,Sonnets,135.0,"Think all but one, and me in that one Will.",1891.0,14,0.0,1.0,0.0,0.0,think,,,think 
1891,Sonnets,136.0,"If thy soul check thee that I come so near,",1892.0,1,0.0,1.0,0.0,0.0,check come,soul,so near,thy soul check thee come near 
1892,Sonnets,136.0,"Swear to thy blind soul that I was thy Will,",1893.0,2,0.358,0.642,0.0,-0.4404,swear thy,soul will,,swear thy blind soul thy 
1893,Sonnets,136.0,"And will, thy soul knows, is admitted there;",1894.0,3,0.0,0.833,0.167,0.1027,will know admit,soul,there, thy soul know admit 
1894,Sonnets,136.0,"Thus far for love my love-suit, sweet, fulfill.",1895.0,4,0.0,0.331,0.669,0.8779,,love love suit,thus far,far love love suit sweet fulfill 
1895,Sonnets,136.0,"Will will fulfill the treasure of thy love,",1896.0,5,0.0,0.35,0.65,0.8519,Will will fulfill,treasure love,,fulfill treasure thy love 
1896,Sonnets,136.0,"Ay, fill it full with wills, and my will one.",1897.0,6,0.0,1.0,0.0,0.0,fill,will will,,ay fill will 
1897,Sonnets,136.0,In things of great receipt with ease we prove,1898.0,7,0.0,0.515,0.485,0.765,prove,thing receipt ease,,thing great receipt ease prove
1898,Sonnets,136.0,Among a number one is reckon'd none:,1899.0,8,0.0,0.794,0.206,0.0772,,number one none,,number reckon d 
1899,Sonnets,136.0,"Then in the number let me pass untold,",1900.0,9,0.0,0.843,0.157,0.0772,let pass,number,then untold,number let pass untold 
1900,Sonnets,136.0,"Though in thy store's account I one must be,",1901.0,10,0.0,1.0,0.0,0.0,must,store account,,thy store account 
1901,Sonnets,136.0,"For nothing hold me, so it please thee hold",1902.0,11,0.0,0.756,0.244,0.3774,hold hold,,so,hold thee hold
1902,Sonnets,136.0,"That nothing me, a something sweet to thee.",1903.0,12,0.292,0.708,0.0,-0.357,,,, sweet thee 
1903,Sonnets,136.0,"Make but my name thy love, and love that still,",1904.0,13,0.0,0.408,0.592,0.9274,make love,name love,still,thy love love 
1904,Sonnets,136.0,"And then thou lovest me, for my name is Will.",1905.0,14,0.0,1.0,0.0,0.0,lovest,name,then,thou lovest 
1905,Sonnets,137.0,"Thou blind fool, Love, what dost thou to mine eyes,",1906.0,1,0.333,0.417,0.25,-0.1027,dost,fool mine eye,,Thou blind fool Love dost thou eye 
1906,Sonnets,137.0,That they behold and see not what they see?,1907.0,2,0.0,1.0,0.0,0.0,behold see see,,,behold 
1907,Sonnets,137.0,"They know what beauty is, see where it lies,",1908.0,3,0.206,0.515,0.279,0.25,know see lie,beauty,where,know beauty lie 
1908,Sonnets,137.0,Yet what the best is take the worst to be.,1909.0,4,0.252,0.491,0.258,0.0258,take,,,good bad 
1909,Sonnets,137.0,"If eyes, corrupt by over-partial looks,",1910.0,5,0.0,1.0,0.0,0.0,,eye look,,eye corrupt partial look 
1910,Sonnets,137.0,"Be anchor'd in the bay where all men ride,",1911.0,6,0.0,1.0,0.0,0.0,ride,bay man,anchor'd where,anchor d bay man ride 
1911,Sonnets,137.0,"Why of eyes' falsehood hast thou forged hooks,",1912.0,7,0.0,1.0,0.0,0.0,forge,eye falsehood hook,why,eye falsehood hast thou forge hook 
1912,Sonnets,137.0,Whereto the judgment of my heart is tied?,1913.0,8,0.0,1.0,0.0,0.0,whereto tie,judgment heart,,whereto judgment heart tie 
1913,Sonnets,137.0,"Why should my heart think that a several plot,",1914.0,9,0.0,1.0,0.0,0.0,should think,heart plot,why,heart think plot 
1914,Sonnets,137.0,Which my heart knows the wide world's common place?,1915.0,10,0.0,1.0,0.0,0.0,know,heart world place,,heart know wide world common place 
1915,Sonnets,137.0,"Or mine eyes seeing this, say this is not,",1916.0,11,0.0,1.0,0.0,0.0,see say,mine eye,,eye see 
1916,Sonnets,137.0,To put fair truth upon so foul a face?,1917.0,12,0.0,0.566,0.434,0.5574,put,truth face,so,fair truth foul face 
1917,Sonnets,137.0,"In things right true my heart and eyes have erred,",1918.0,13,0.0,0.763,0.237,0.4215,err,thing heart eye,,thing right true heart eye err 
1918,Sonnets,137.0,And to this false plague are they now transferred.,1919.0,14,0.0,1.0,0.0,0.0,transfer,plague,now,false plague transfer 
1919,Sonnets,138.0,"When my love swears that she is made of truth,",1920.0,1,0.0,0.476,0.524,0.7717,swear make,love truth,when,love swear truth 
1920,Sonnets,138.0,"I do believe her, though I know she lies,",1921.0,2,0.318,0.682,0.0,-0.4215,believe know lie,,,believe know lie 
1921,Sonnets,138.0,"That she might think me some untutor'd youth,",1922.0,3,0.0,1.0,0.0,0.0,may think,youth,,think untutor d youth 
1922,Sonnets,138.0,Unlearned in the world's false subtilties.,1923.0,4,0.0,1.0,0.0,0.0,unlearn,world subtiltie,,unlearn world false subtiltie 
1923,Sonnets,138.0,"Thus vainly thinking that she thinks me young,",1924.0,5,0.0,1.0,0.0,0.0,think think,,thus vainly,vainly think think young 
1924,Sonnets,138.0,"Although she knows my days are past the best,",1925.0,6,0.0,0.656,0.344,0.6369,know,day,,know day past good 
1925,Sonnets,138.0,Simply I credit her false-speaking tongue;,1926.0,7,0.0,0.606,0.394,0.3818,credit speak,tongue,simply false,simply credit false speak tongue 
1926,Sonnets,138.0,On both sides thus is simple truth suppress'd.,1927.0,8,0.0,0.753,0.247,0.3182,,side truth,thus,side simple truth suppress d 
1927,Sonnets,138.0,But wherefore says she not she is unjust?,1928.0,9,0.0,0.663,0.337,0.5504,say,wherefore,,wherefore say unjust 
1928,Sonnets,138.0,And wherefore say not I that I am old?,1929.0,10,0.0,1.0,0.0,0.0,say,wherefore,,wherefore old 
1929,Sonnets,138.0,"O, love's best habit is in seeming trust,",1930.0,11,0.0,0.444,0.556,0.8176,seem,love habit trust,,o love good habit trust 
1930,Sonnets,138.0,And age in love loves not t' have years told.,1931.0,12,0.0,0.503,0.497,0.836,love tell,age love t year,,age love love t year tell 
1931,Sonnets,138.0,"Therefore I lie with her, and she with me,",1932.0,13,0.0,1.0,0.0,0.0,lie,,therefore,lie 
1932,Sonnets,138.0,And in our faults by lies we flattered be.,1933.0,14,0.407,0.414,0.179,-0.5106,flatter,fault lie,,fault lie flatter 
1933,Sonnets,139.0,"O, call not me to justify the wrong",1934.0,1,0.307,0.693,0.0,-0.4767,call justify,wrong,,o justify wrong
1934,Sonnets,139.0,"That thy unkindness lays upon my heart,",1935.0,2,0.0,1.0,0.0,0.0,,lay heart,,thy unkindness lay heart 
1935,Sonnets,139.0,"Wound me not with thine eye but with thy tongue,",1936.0,3,0.0,1.0,0.0,0.0,wound,eye tongue,,wound thine eye thy tongue 
1936,Sonnets,139.0,"Use power with power, and slay me not by art.",1937.0,4,0.0,1.0,0.0,0.0,use slay,power power art,,use power power slay art 
1937,Sonnets,139.0,"Tell me thou lov'st elsewhere, but in my sight,",1938.0,5,0.0,1.0,0.0,0.0,tell,sight,elsewhere,tell thou lov st sight 
1938,Sonnets,139.0,"Dear heart, forbear to glance thine eye aside;",1939.0,6,0.0,0.729,0.271,0.3818,glance,heart eye,aside,dear heart forbear glance thine eye aside 
1939,Sonnets,139.0,What need'st thou wound with cunning when thy might,1940.0,7,0.0,1.0,0.0,0.0,may,,when,need st thou wound cunning thy
1940,Sonnets,139.0,Is more than my o'erpress'd defense can bide?,1941.0,8,0.0,0.824,0.176,0.128,can bide,o'erpress'd defense,,o erpress d defense bide 
1941,Sonnets,139.0,"Let me excuse thee: ah, my love well knows",1942.0,9,0.0,0.441,0.559,0.765,let excuse know,love,well,let excuse thee ah love know
1942,Sonnets,139.0,"Her pretty looks have been mine enemies,",1943.0,10,0.281,0.439,0.281,0.0,,look mine enemy,,pretty look enemy 
1943,Sonnets,139.0,"And therefore from my face she turns my foes,",1944.0,11,0.273,0.727,0.0,-0.4588,turn,face foe,therefore,face turn foe 
1944,Sonnets,139.0,That they elsewhere might dart their injuries:,1945.0,12,0.0,1.0,0.0,0.0,may dart,injury,elsewhere,dart injury 
1945,Sonnets,139.0,"Yet do not so, but since I am near slain,",1946.0,13,0.0,1.0,0.0,0.0,,,so, near slain 
1946,Sonnets,139.0,"Kill me outright with looks, and rid my pain.",1947.0,14,0.533,0.467,0.0,-0.8402,kill rid,look pain,outright,kill outright look rid pain 
1947,Sonnets,140.0,"Be wise as thou art cruel, do not press",1948.0,1,0.273,0.504,0.223,-0.1779,press,,,wise thou art cruel press
1948,Sonnets,140.0,"My tongue-tied patience with too much disdain,",1949.0,2,0.341,0.659,0.0,-0.4767,tie,tongue patience disdain,too,tongue tie patience disdain 
1949,Sonnets,140.0,"Lest sorrow lend me words, and words express",1950.0,3,0.327,0.673,0.0,-0.5267,lend express,sorrow word word,,lest sorrow lend word word express
1950,Sonnets,140.0,The manner of my pity-wanting pain.,1951.0,4,0.398,0.602,0.0,-0.5106,want,manner pity pain,,manner pity want pain 
1951,Sonnets,140.0,"If I might teach thee wit, better it were,",1952.0,5,0.0,0.707,0.293,0.4404,may teach,wit,,teach thee wit well 
1952,Sonnets,140.0,"Though not to love, yet, love, to tell me so,",1953.0,6,0.457,0.543,0.0,-0.7741,love love tell,,yet so,love love tell 
1953,Sonnets,140.0,"As testy sick men, when their deaths be near,",1954.0,7,0.292,0.708,0.0,-0.5106,,man death,when,testy sick man death near 
1954,Sonnets,140.0,No news but health from their physicians know;,1955.0,8,0.186,0.814,0.0,-0.1531,know,news health physician,,news health physician know 
1955,Sonnets,140.0,"For if I should despair, I should grow mad,",1956.0,9,0.524,0.476,0.0,-0.6705,should despair should grow,,,despair grow mad 
1956,Sonnets,140.0,And in my madness might speak ill of thee;,1957.0,10,0.449,0.551,0.0,-0.6908,may speak,madness,ill,madness speak ill thee 
1957,Sonnets,140.0,"Now this ill-wresting world is grown so bad,",1958.0,11,0.391,0.609,0.0,-0.6696,wrest grow,world,now ill so,ill wrest world grow bad 
1958,Sonnets,140.0,Mad slanderers by mad ears believed be.,1959.0,12,0.561,0.439,0.0,-0.7506,believe,slanderer ear,,mad slanderer mad ear believe 
1959,Sonnets,140.0,"That I may not be so, nor thou belied,",1960.0,13,0.0,1.0,0.0,0.0,may belie,,so, thou belie 
1960,Sonnets,140.0,"Bear thine eyes straight, though thy proud heart go wide.",1961.0,14,0.0,0.615,0.385,0.6124,go,bear thine eye heart,straight wide,bear thine eye straight thy proud heart wide 
1961,Sonnets,141.0,"In faith, I do not love thee with mine eyes,",1962.0,1,0.256,0.532,0.213,-0.1451,love,faith mine eye,,faith love thee eye 
1962,Sonnets,141.0,"For they in thee a thousand errors note,",1963.0,2,0.286,0.714,0.0,-0.34,,error note,,thee thousand error note 
